Date,Open,High,Low,Close,Volume,Return,CumulativeReturn
21-06-02,1006.289978,1006.289978,985.650024,989.140015,1497200000,-0.01704276439,-0.3202814456
24-06-02,989.140015,1002.109985,970.849976,992.719971,1552600000,0.003619261121,-0.3178213667
25-06-02,992.719971,1005.880005,974.210022,976.140015,1513700000,-0.01670154372,-0.3292148029
26-06-02,976.140015,977.429993,952.919983,973.530029,2014290000,-0.002673782408,-0.3310083366
27-06-02,973.530029,990.669983,963.73999,990.640015,1908600000,0.01757520106,-0.3192506736
28-06-02,990.640015,1001.789978,988.309998,989.820007,2117000000,-0.0008277557817,-0.3198141678
7-1-02,989.820007,994.460022,967.429993,968.650024,1425500000,-0.02138770974,-0.334361785
7-2-02,968.650024,968.650024,945.539978,948.090027,1823000000,-0.02122541319,-0.3484902311
7-3-02,948.090027,954.299988,934.869995,953.98999,1527800000,0.006222998694,-0.3444358867
7-5-02,953.98999,989.070007,953.98999,989.030029,699400000,0.03672998602,-0.3203570259
7-8-02,989.030029,993.559998,972.909973,976.97998,1184400000,-0.01218370388,-0.3286375947
7-9-02,976.97998,979.630005,951.710022,952.830017,1348900000,-0.02471899475,-0.3452329985
7-10-02,952.830017,956.340027,920.289978,920.469971,1816900000,-0.03396203459,-0.367470218
7-11-02,920.469971,929.159973,900.940002,927.369995,2080480000,0.007496196744,-0.3627286503
7-12-02,927.369995,934.309998,913.710022,921.390015,1607400000,-0.006448321632,-0.366837981
15-07-02,921.390015,921.390015,876.460022,917.929993,2574800000,-0.00375521977,-0.3692156435
16-07-02,917.929993,918.650024,897.130005,900.940002,1843700000,-0.01850902697,-0.3808908482
17-07-02,901.049988,926.52002,895.030029,906.039978,2566500000,0.005660727672,-0.3773862398
18-07-02,905.450012,907.799988,880.599976,881.559998,1736300000,-0.02701865325,-0.3942084251
19-07-02,881.559998,881.559998,842.070007,847.75,2654100000,-0.0383524639,-0.4174420246
22-07-02,847.76001,854.130005,813.26001,819.849976,2248060000,-0.03291067414,-0.4366144003
23-07-02,819.849976,827.690002,796.130005,797.700012,2441020000,-0.02701709416,-0.4518354421
24-07-02,797.710022,844.320007,775.679993,843.429993,2775560000,0.05732729135,-0.4204106528
25-07-02,843.419983,853.830017,816.109985,838.679993,2424700000,-0.005631765576,-0.4236747642
26-07-02,838.679993,852.849976,835.919983,852.840027,1796100000,0.01688371503,-0.4139442531
29-07-02,852.840027,898.960022,852.840027,898.960022,1778650000,0.05407813135,-0.3822514534
30-07-02,898.960022,909.809998,884.700012,902.780029,1826090000,0.004249362493,-0.3796264159
31-07-02,902.780029,911.640015,889.880005,911.619995,2049360000,0.009791937921,-0.3735517563
8-1-02,911.619995,911.619995,882.47998,884.659973,1672200000,-0.02957375019,-0.3920781802
8-2-02,884.400024,884.719971,853.950012,864.23999,1538100000,-0.0230822956,-0.4061104113
8-5-02,864.23999,864.23999,833.440002,834.599976,1425500000,-0.03429604548,-0.4264784757
8-6-02,834.599976,874.440002,834.599976,859.570007,1514100000,0.02991856185,-0.4093195365
8-7-02,859.570007,878.73999,854.150024,876.77002,1490400000,0.02001001996,-0.3975000086
8-8-02,876.77002,905.840027,875.169983,905.460022,1646700000,0.03272238027,-0.3777847748
8-9-02,898.72998,913.950012,890.77002,908.640015,1294900000,0.00351201922,-0.375599543
8-12-02,908.640015,908.640015,892.380005,903.799988,1036500000,-0.005326671641,-0.3789255192
13-08-02,903.799988,911.710022,883.619995,884.210022,1297700000,-0.02167511204,-0.3923873781
14-08-02,884.210022,920.210022,876.200012,919.619995,1533800000,0.04004701611,-0.3680543057
15-08-02,919.619995,933.289978,918.169983,930.25,1505100000,0.01155912775,-0.3607495646
16-08-02,930.25,935.380005,916.210022,928.77002,1265300000,-0.00159094867,-0.3617665793
19-08-02,928.77002,951.169983,927.210022,950.700012,1299800000,0.02361186465,-0.3466966981
20-08-02,950.700012,950.700012,931.859985,937.429993,1308500000,-0.01395815592,-0.3558156075
21-08-02,937.429993,951.590027,931.320007,949.359985,1353100000,0.01272627512,-0.3476175397
22-08-02,949.359985,965,946.429993,962.700012,1373000000,0.01405160025,-0.3384505221
23-08-02,962.700012,962.700012,937.169983,940.859985,1071500000,-0.02268622284,-0.353458581
26-08-02,940.859985,950.799988,930.419983,947.950012,1016900000,0.007535687683,-0.3485864468
27-08-02,947.950012,955.820007,930.359985,934.820007,1307700000,-0.0138509466,-0.3576091411
28-08-02,934.820007,934.820007,913.210022,917.869995,1146600000,-0.01813184557,-0.369256873
29-08-02,917.869995,924.590027,903.330017,917.799988,1271100000,-0.00007627114992,-0.3693049805
30-08-02,917.799988,928.150024,910.169983,916.070007,929900000,-0.001884921576,-0.3704937911
9-3-02,916.070007,916.070007,877.51001,878.02002,1289800000,-0.04153611264,-0.3966410319
9-4-02,878.02002,896.099976,875.72998,893.400024,1372100000,0.01751668943,-0.3860721803
9-5-02,893.400024,893.400024,870.5,879.150024,1401300000,-0.01595030179,-0.3958645143
9-6-02,879.150024,899.070007,879.150024,893.919983,1184500000,0.01680027139,-0.3857148742
9-9-02,893.919983,907.340027,882.919983,902.960022,1130600000,0.01011280559,-0.3795027281
9-10-02,902.960022,909.890015,900.5,909.580017,1186400000,0.007331437537,-0.3749535911
9-11-02,910.630005,924.02002,908.469971,909.450012,846600000,-0.0001429286017,-0.3750429281
9-12-02,909.450012,909.450012,884.840027,886.909973,1191600000,-0.02478425279,-0.3905320222
13-09-02,886.909973,892.75,877.049988,889.809998,1271000000,0.003269807634,-0.3885391791
16-09-02,889.809998,891.840027,878.909973,891.099976,1001400000,0.001449722978,-0.3876527303
17-09-02,891.099976,902.679993,872.380005,873.52002,1448600000,-0.0197283767,-0.3997333479
18-09-02,873.52002,878.450012,857.390015,869.460022,1501000000,-0.00464785913,-0.4025233028
19-09-02,869.460022,869.460022,843.090027,843.320007,1524000000,-0.03006465431,-0.4204862331
20-09-02,843.320007,849.320007,839.090027,845.390015,1792800000,0.002454593728,-0.4190637623
23-09-02,845.390015,845.390015,825.76001,833.700012,1381100000,-0.0138279407,-0.4270969141
24-09-02,833.700012,833.700012,817.380005,819.289978,1670240000,-0.0172844354,-0.4369992205
25-09-02,819.27002,844.219971,818.460022,839.659973,1651500000,0.02486298569,-0.4230013402
26-09-02,839.659973,856.599976,839.659973,854.950012,1650000000,0.0182097986,-0.4124943108
27-09-02,854.950012,854.950012,826.840027,827.369995,1507300000,-0.03225921588,-0.4314467837
30-09-02,827.369995,827.369995,800.200012,815.280029,1721870000,-0.01461252653,-0.4397547826
10-1-02,815.280029,847.929993,812.820007,847.909973,1780900000,0.04002298945,-0.4173320942
10-2-02,843.77002,851.929993,826.5,827.909973,1668900000,-0.02358740979,-0.4310757209
10-3-02,827.909973,840.02002,817.25,818.950012,1674500000,-0.01082238564,-0.4372328388
10-4-02,818.950012,825.900024,794.099976,800.580017,1835930000,-0.02243115542,-0.4498563565
10-7-02,800.580017,808.210022,782.960022,785.280029,1576500000,-0.01911112903,-0.4603702226
10-8-02,785.280029,808.859985,779.5,798.549988,1938430000,0.0168983783,-0.4512513545
10-9-02,798.549988,798.549988,775.799988,776.76001,1885030000,-0.02728693047,-0.4662250206
10-10-02,776.76001,806.51001,768.630005,803.919983,2090230000,0.03496571998,-0.4475611942
10-11-02,803.919983,843.27002,803.919983,835.320007,1854130000,0.03905864348,-0.4259836838
14-10-02,835.320007,844.390015,828.369995,841.440002,1200300000,0.007326527497,-0.4217781375
15-10-02,841.440002,881.27002,841.440002,881.27002,1956000000,0.04733554134,-0.3944076926
16-10-02,881.27002,881.27002,856.280029,860.02002,1585000000,-0.02411292739,-0.4090102959
17-10-02,860.02002,885.349976,860.02002,879.200012,1780390000,0.02230179711,-0.3958301635
18-10-02,879.200012,886.679993,866.580017,884.390015,1423100000,0.005903097053,-0.3922636903
21-10-02,884.390015,900.690002,873.059998,899.719971,1447000000,0.01733393157,-0.3817292307
22-10-02,899.719971,899.719971,882.400024,890.159973,1549200000,-0.01062552606,-0.3882986829
23-10-02,890.159973,896.140015,873.820007,896.140015,1593900000,0.006717940799,-0.3841893096
24-10-02,896.140015,902.940002,879,882.5,1700570000,-0.01522085251,-0.3935624733
25-10-02,882.5,897.710022,877.030029,897.650024,1340400000,0.01716716601,-0.3831516596
28-10-02,897.650024,907.440002,886.150024,890.22998,1382600000,-0.008266076758,-0.3882505753
29-10-02,890.22998,890.640015,867.909973,882.150024,1529700000,-0.009076256902,-0.3938029703
30-10-02,882.150024,895.280029,879.190002,890.710022,1422300000,0.009703562622,-0.3879206994
31-10-02,890.710022,898.830017,879.75,885.76001,1641300000,-0.005557377685,-0.3913222553
11-1-02,885.76001,903.419983,877.710022,900.960022,1450400000,0.01716041798,-0.3808770908
11-4-02,900.960022,924.580017,900.960022,908.349976,1645900000,0.008202310668,-0.3757988523
11-5-02,908.349976,915.830017,904.909973,915.390015,1354100000,0.007750359648,-0.370961069
11-6-02,915.390015,925.659973,905,923.76001,1674000000,0.009143638081,-0.3652093646
11-7-02,923.76001,923.76001,898.679993,902.650024,1466900000,-0.02285224059,-0.379715753
11-8-02,902.650024,910.109985,891.619995,894.73999,1446500000,-0.008763123901,-0.3851513807
11-11-02,894.73999,894.73999,874.630005,876.190002,1113000000,-0.02073226659,-0.3978985862
11-12-02,876.190002,894.299988,876.190002,882.950012,1377100000,0.00771523298,-0.3932532335
13-11-02,882.950012,892.51001,872.049988,882.530029,1463400000,-0.0004756588644,-0.3935418379
14-11-02,882.530029,904.27002,882.530029,904.27002,1519000000,0.02463371249,-0.3786025219
15-11-02,904.27002,910.210022,895.349976,909.830017,1400100000,0.006148602604,-0.3747817958
18-11-02,909.830017,915.909973,899.47998,900.359985,1282600000,-0.01040857284,-0.381289425
19-11-02,900.359985,905.450012,893.090027,896.73999,1337400000,-0.00402060849,-0.383777018
20-11-02,896.73999,915.01001,894.929993,914.150024,1517300000,0.01941480718,-0.3718131676
21-11-02,914.150024,935.130005,914.150024,933.76001,2415100000,0.02145160585,-0.3583375513
22-11-02,933.76001,937.280029,928.409973,930.549988,1626800000,-0.003437737712,-0.3605434185
25-11-02,930.549988,937.150024,923.309998,932.869995,1574000000,0.002493156767,-0.358949153
26-11-02,932.869995,932.869995,912.099976,913.309998,1543600000,-0.02096754865,-0.3723904178
27-11-02,913.309998,940.409973,913.309998,938.869995,1350300000,0.02798611321,-0.354826065
29-11-02,938.869995,941.820007,935.580017,936.309998,643460000,-0.002726678894,-0.3565852471
12-2-02,936.309998,954.280029,927.719971,934.530029,1612000000,-0.001901046666,-0.3578084086
12-3-02,934.530029,934.530029,918.72998,920.75,1488400000,-0.0147454106,-0.3672777873
12-4-02,920.75,925.25,909.51001,917.580017,1588900000,-0.003442827043,-0.3694561405
12-5-02,917.580017,921.48999,905.900024,906.549988,1250200000,-0.01202078162,-0.3770357705
12-6-02,906.549988,915.47998,895.960022,912.22998,1241100000,0.006265503365,-0.373132586
12-9-02,912.22998,912.22998,891.969971,892,1320800000,-0.02217640337,-0.3870342506
12-10-02,892,904.950012,892,904.450012,1286600000,0.01395741256,-0.3784788348
12-11-02,904.450012,909.940002,896.47998,904.960022,1285100000,0.0005638896492,-0.3781283654
12-12-02,904.960022,908.369995,897,901.580017,1255300000,-0.003734977146,-0.3804510418
13-12-02,901.580017,901.580017,888.47998,889.47998,1330800000,-0.01342092412,-0.3887659613
16-12-02,889.47998,910.419983,889.47998,910.400024,1271600000,0.02351940962,-0.3743900976
17-12-02,910.400024,911.219971,901.73999,902.98999,1251800000,-0.008139316569,-0.3794821347
18-12-02,902.98999,902.98999,887.820007,891.119995,1446200000,-0.01314521216,-0.3876389737
19-12-02,890.02002,899.190002,880.320007,884.25,1385900000,-0.00770939384,-0.392359906
20-12-02,884.25,897.789978,884.25,895.76001,1782730000,0.01301669211,-0.384450442
23-12-02,895.73999,902.429993,892.26001,897.380005,1112100000,0.001808514537,-0.3833372116
24-12-02,897.380005,897.380005,892.289978,892.469971,458310000,-0.00547152151,-0.3867112953
26-12-02,892.469971,903.890015,887.47998,889.659973,721100000,-0.003148563079,-0.3886422735
27-12-02,889.659973,890.460022,873.619995,875.400024,758400000,-0.01602853835,-0.3984414443
30-12-02,875.400024,882.099976,870.22998,879.390015,1057800000,0.004557905975,-0.395699597
31-12-02,879.390015,881.929993,869.450012,879.820007,1088500000,0.0004889662069,-0.3954041145
1-2-03,879.820007,909.030029,879.820007,909.030029,1229200000,0.03319999746,-0.3753315326
1-3-03,909.030029,911.25,903.070007,908.590027,1130800000,-0.0004840346149,-0.3756338938
1-6-03,908.590027,931.77002,908.590027,929.01001,1435900000,0.02247436401,-0.3616016626
1-7-03,929.01001,930.809998,919.929993,922.929993,1545200000,-0.006544619471,-0.3657797368
1-8-03,922.929993,922.929993,908.320007,909.929993,1467600000,-0.01408557539,-0.3747130941
1-9-03,909.929993,928.309998,909.929993,927.570007,1560300000,0.01938612216,-0.3625912058
1-10-03,927.580017,932.890015,917.659973,927.570007,1485400000,0,-0.3625912058
13-01-03,927.570007,935.049988,922.049988,926.26001,1396300000,-0.001412289089,-0.3634914113
14-01-03,926.26001,931.659973,921.719971,931.659973,1379400000,0.005829856565,-0.3597806575
15-01-03,931.659973,932.590027,916.700012,918.219971,1432100000,-0.01442586608,-0.369016376
16-01-03,918.219971,926.030029,911.97998,914.599976,1534600000,-0.003942404995,-0.371503969
17-01-03,914.599976,914.599976,899.02002,901.780029,1358200000,-0.01401699906,-0.3803135973
21-01-03,901.780029,906,887.619995,887.619995,1335200000,-0.01570231492,-0.3900441083
22-01-03,887.619995,889.73999,877.640015,878.359985,1560800000,-0.01043240356,-0.3964074143
23-01-03,878.359985,890.25,876.890015,887.340027,1744550000,0.01022364652,-0.3902364971
24-01-03,887.340027,887.340027,859.710022,861.400024,1574800000,-0.02923344176,-0.408061983
27-01-03,861.400024,863.950012,844.25,847.47998,1435900000,-0.01615979059,-0.4176275773
28-01-03,847.47998,860.76001,847.47998,858.539978,1459100000,0.01305045342,-0.4100273532
29-01-03,858.539978,868.719971,845.859985,864.359985,1595400000,0.006778958638,-0.406027953
30-01-03,864.359985,865.47998,843.73999,844.609985,1510300000,-0.02284927616,-0.4195997843
31-01-03,844.609985,858.330017,840.340027,855.700012,1578530000,0.0131303527,-0.4119789248
2-3-03,855.700012,864.640015,855.700012,860.320007,1258500000,0.005399082547,-0.4088041505
2-4-03,860.320007,860.320007,840.190002,848.200012,1451600000,-0.01408777536,-0.4171327848
2-5-03,848.200012,861.630005,842.109985,843.590027,1450800000,-0.005435021145,-0.4203006804
2-6-03,843.590027,844.22998,833.25,838.150024,1430900000,-0.006448633609,-0.424038949
2-7-03,838.150024,845.72998,826.700012,829.690002,1276800000,-0.01009368461,-0.4298525182
2-10-03,829.690002,837.159973,823.530029,835.969971,1238200000,0.007569054689,-0.4255370407
2-11-03,835.969971,843.02002,825.090027,829.200012,1307000000,-0.008098327972,-0.4301892301
2-12-03,829.200012,832.119995,818.48999,818.679993,1260500000,-0.01268694989,-0.4374183908
13-02-03,818.679993,821.25,806.289978,817.369995,1489300000,-0.001600134376,-0.438318597
14-02-03,817.369995,834.890015,815.030029,834.890015,1404600000,0.02143462582,-0.4262791663
18-02-03,834.890015,852.869995,834.890015,851.169983,1250800000,0.01949953612,-0.4150918762
19-02-03,851.169983,851.169983,838.789978,845.130005,1075600000,-0.007096089055,-0.4192424363
20-02-03,845.130005,849.369995,836.559998,837.099976,1194100000,-0.009501531069,-0.4247605223
21-02-03,837.099976,852.280029,831.47998,848.169983,1398200000,0.01322423524,-0.4171534202
24-02-03,848.169983,848.169983,832.159973,832.580017,1229200000,-0.01838070942,-0.4278665538
25-02-03,832.580017,839.549988,818.539978,838.570007,1483700000,0.007194491674,-0.4237503445
26-02-03,838.570007,840.099976,826.679993,827.549988,1374400000,-0.01314144187,-0.4313230958
27-02-03,827.549988,842.190002,827.549988,837.280029,1287800000,0.01175764744,-0.4246367933
28-02-03,837.280029,847,837.280029,841.150024,1373300000,0.004622103557,-0.421977405
3-3-03,841.150024,852.340027,832.73999,834.809998,1208900000,-0.00753733082,-0.4263341525
3-4-03,834.809998,835.429993,821.960022,821.98999,1256600000,-0.01535679739,-0.4351438227
3-5-03,821.98999,829.869995,819,829.849976,1332700000,0.009562143208,-0.429742587
3-6-03,829.849976,829.849976,819.849976,822.099976,1299200000,-0.009339037445,-0.4350682423
3-7-03,822.099976,829.549988,811.22998,828.890015,1368500000,0.008259383528,-0.4304022543
3-10-03,828.890015,828.890015,806.570007,807.47998,1255000000,-0.02582976585,-0.4451148307
3-11-03,807.47998,814.25,800.299988,800.72998,1427700000,-0.008359340376,-0.4497533047
3-12-03,800.72998,804.190002,788.900024,804.190002,1620000000,0.004321084618,-0.4473756422
13-03-03,804.190002,832.02002,804.190002,831.900024,1816300000,0.03445705857,-0.4283338323
14-03-03,831.890015,841.390015,828.26001,833.27002,1541900000,0.001646827696,-0.4273923966
17-03-03,833.27002,862.789978,827.169983,862.789978,1700420000,0.03542664117,-0.4071068325
18-03-03,862.789978,866.940002,857.359985,866.450012,1555100000,0.004242091463,-0.4045917255
19-03-03,866.450012,874.98999,861.210022,874.02002,1473400000,0.008736808697,-0.3993897573
20-03-03,874.02002,879.599976,859.01001,875.669983,1439100000,0.001887786277,-0.3982559335
21-03-03,875.840027,895.900024,875.840027,895.789978,1883710000,0.02297668687,-0.3844298485
24-03-03,895.789978,895.789978,862.02002,864.22998,1293000000,-0.03523147029,-0.40611729
25-03-03,864.22998,879.869995,862.590027,874.73999,1333400000,0.01216112637,-0.3988950073
26-03-03,874.73999,875.799988,866.469971,869.950012,1319700000,-0.005475887755,-0.4021865908
27-03-03,869.950012,874.150024,858.090027,868.52002,1232900000,-0.001643763412,-0.4031692546
28-03-03,868.52002,869.880005,860.830017,863.5,1227000000,-0.005779970391,-0.4066189186
31-03-03,863.5,863.5,843.679993,848.179993,1495500000,-0.0177417568,-0.4171465415
4-1-03,848.179993,861.280029,847.849976,858.47998,1461600000,0.01214363353,-0.4100685827
4-2-03,858.47998,884.570007,858.47998,880.900024,1589800000,0.02611597768,-0.394661947
4-3-03,880.900024,885.890015,876.119995,876.450012,1339500000,-0.005051665205,-0.3977199121
4-4-03,876.450012,882.72998,874.22998,878.849976,1241200000,0.002738278244,-0.3960707017
4-7-03,878.849976,904.890015,878.849976,879.929993,1494000000,0.001228898025,-0.3953285341
4-8-03,879.929993,883.109985,874.679993,878.289978,1235400000,-0.001863801681,-0.3964555218
4-9-03,878.289978,887.349976,865.719971,865.98999,1293700000,-0.01400447268,-0.404907844
4-10-03,865.98999,871.780029,862.76001,871.580017,1275300000,0.006455071149,-0.4010664818
4-11-03,871.580017,883.340027,865.919983,868.299988,1141600000,-0.003763313679,-0.4033204565
14-04-03,868.299988,885.26001,868.299988,885.22998,1131000000,0.01949786046,-0.391686482
15-04-03,885.22998,891.27002,881.849976,890.809998,1460200000,0.006303467038,-0.3878519978
16-04-03,890.809998,896.77002,877.929993,879.909973,1587600000,-0.01223608292,-0.3953422915
17-04-03,879.909973,893.830017,879.200012,893.580017,1430600000,0.01553573027,-0.3859484925
21-04-03,893.580017,898.01001,888.169983,892.01001,1118700000,-0.001756985351,-0.387027372
22-04-03,892.01001,911.73999,886.700012,911.369995,1631200000,0.0217037755,-0.3737235517
23-04-03,911.369995,919.73999,909.890015,919.02002,1667200000,0.008393983829,-0.3684665973
24-04-03,919.02002,919.02002,906.690002,911.429993,1648100000,-0.008258826614,-0.3736823221
25-04-03,911.429993,911.429993,897.52002,898.809998,1335800000,-0.0138463679,-0.3823545471
28-04-03,898.809998,918.150024,898.809998,914.840027,1273000000,0.01783472484,-0.3713390104
29-04-03,914.840027,924.23999,911.099976,917.840027,1525600000,0.003279261851,-0.3692774664
30-04-03,917.840027,922.01001,911.700012,916.919983,1788510000,-0.00100240126,-0.3699097035
5-1-03,916.919983,919.679993,902.830017,916.299988,1397500000,-0.0006761713252,-0.3703357525
5-2-03,916.299988,930.559998,912.349976,930.080017,1554300000,0.01503877462,-0.3608663738
5-5-03,930.080017,933.880005,924.549988,926.549988,1446300000,-0.003795403552,-0.3632921438
5-6-03,926.549988,939.609985,926.380005,934.390015,1649600000,0.008461526201,-0.3579046236
5-7-03,934.390015,937.219971,926.409973,929.619995,1531900000,-0.005104956093,-0.3611824923
5-8-03,929.619995,929.619995,919.719971,920.27002,1379600000,-0.01005784627,-0.3676076206
5-9-03,920.27002,933.77002,920.27002,933.409973,1326100000,0.01427836691,-0.3585780902
5-12-03,933.409973,946.840027,929.299988,945.109985,1378800000,0.01253469787,-0.3505380603
13-05-03,945.109985,947.51001,938.909973,942.299988,1418100000,-0.00297319576,-0.3524690378
14-05-03,942.299988,947.289978,935.23999,939.280029,1401800000,-0.003204880652,-0.3545442973
15-05-03,939.280029,948.22998,938.789978,946.669983,1508700000,0.007867679256,-0.3494660588
16-05-03,946.669983,948.650024,938.599976,944.299988,1505500000,-0.002503507075,-0.3510946752
19-05-03,944.299988,944.299988,920.22998,920.77002,1375700000,-0.02491789505,-0.3672640299
20-05-03,920.77002,925.340027,912.049988,919.72998,1505300000,-0.001129532866,-0.367978726
21-05-03,919.72998,923.849976,914.909973,923.419983,1457800000,0.004012050363,-0.3654430248
22-05-03,923.419983,935.299988,922.539978,931.869995,1448500000,0.009150778796,-0.3596363343
23-05-03,931.869995,935.200012,927.419983,933.219971,1201000000,0.001448674179,-0.358708656
27-05-03,933.219971,952.76001,927.330017,951.47998,1532000000,0.01956667192,-0.3461607187
28-05-03,951.47998,959.390015,950.119995,953.219971,1559000000,0.001828720558,-0.3449650293
29-05-03,953.219971,962.080017,946.22998,949.640015,1685800000,-0.003755645191,-0.3474251083
30-05-03,949.640015,965.380005,949.640015,963.590027,1688800000,0.01468978958,-0.3378389204
6-2-03,963.590027,979.109985,963.590027,967,1662500000,0.003538821391,-0.3354956506
6-3-03,967,973.02002,964.469971,971.559998,1450200000,0.004715613237,-0.3323621051
6-4-03,971.559998,987.849976,970.719971,986.23999,1618700000,0.01510971225,-0.3222742887
6-5-03,986.23999,990.140015,978.130005,990.140015,1693100000,0.003954438108,-0.3195942643
6-6-03,990.140015,1007.690002,986.01001,987.76001,1837200000,-0.0024037055,-0.3212297593
6-9-03,987.76001,987.76001,972.590027,975.929993,1307000000,-0.01197661059,-0.3293591261
6-10-03,975.929993,984.840027,975.929993,984.840027,1275400000,0.009129788063,-0.3232363171
6-11-03,984.840027,997.47998,981.609985,997.47998,1520000000,0.01283452404,-0.3145503773
6-12-03,997.47998,1002.73999,991.27002,998.51001,1553100000,0.001032632254,-0.31384256
13-06-03,998.51001,1000.919983,984.27002,988.609985,1271600000,-0.00991479795,-0.3206456723
16-06-03,988.609985,1010.859985,988.609985,1010.73999,1345900000,0.02238497015,-0.305438346
17-06-03,1010.73999,1015.330017,1007.039978,1011.659973,1479700000,0.0009102073818,-0.3048061508
18-06-03,1011.659973,1015.119995,1004.609985,1010.090027,1488900000,-0.001551851454,-0.3058849884
19-06-03,1010.090027,1011.219971,993.080017,994.700012,1530100000,-0.01523628052,-0.3164607195
20-06-03,994.700012,1002.090027,993.359985,995.690002,1698000000,0.000995264892,-0.3157804168
23-06-03,995.690002,995.690002,977.400024,981.640015,1398100000,-0.01411080454,-0.3254353056
24-06-03,981.640015,987.840027,979.080017,983.450012,1388300000,0.001843850059,-0.3241915095
25-06-03,983.450012,991.640015,974.859985,975.320007,1459200000,-0.008266820785,-0.3297782971
26-06-03,975.320007,986.530029,973.799988,985.820007,1387400000,0.01076569733,-0.3225628931
27-06-03,985.820007,988.880005,974.289978,976.219971,1267800000,-0.009738122509,-0.3291598587
30-06-03,976.219971,983.609985,973.599976,974.5,1587200000,-0.001761868279,-0.3303417906
7-1-03,974.5,983.26001,962.099976,982.320007,1460200000,0.008024635198,-0.3249680278
7-2-03,982.320007,993.780029,982.320007,993.75,1519300000,0.01163571231,-0.31711355
7-3-03,993.75,995,983.340027,985.700012,775900000,-0.008100616855,-0.3226453515
7-7-03,985.700012,1005.559998,985.700012,1004.419983,1429100000,0.01899154994,-0.3097813368
7-8-03,1004.419983,1008.919983,998.72998,1007.840027,1565700000,0.003404993984,-0.3074311464
7-9-03,1007.840027,1010.429993,998.169983,1002.210022,1618000000,-0.005586208971,-0.3112999808
7-10-03,1002.210022,1002.210022,983.630005,988.700012,1465700000,-0.01348021842,-0.3205838075
7-11-03,988.700012,1000.859985,988.700012,998.140015,1212700000,0.009547894089,-0.3140968136
14-07-03,998.140015,1015.409973,998.140015,1003.859985,1448900000,0.005730628884,-0.310166157
15-07-03,1003.859985,1009.609985,996.669983,1000.419983,1518600000,-0.003426774701,-0.3125300622
16-07-03,1000.419983,1003.469971,989.299988,994.090027,1662000000,-0.006327298642,-0.3168798898
17-07-03,994,994,978.599976,981.72998,1661400000,-0.01243352882,-0.3253734833
18-07-03,981.72998,994.25,981.710022,993.320007,1365200000,0.0118057177,-0.3174090331
21-07-03,993.320007,993.320007,975.630005,978.799988,1254200000,-0.0146176649,-0.3273869192
22-07-03,978.799988,990.289978,976.080017,988.109985,1439700000,0.009511643966,-0.320989263
23-07-03,988.109985,989.859985,979.789978,988.609985,1362700000,0.0005060165443,-0.3206456723
24-07-03,988.609985,998.890015,981.070007,981.599976,1559000000,-0.007090773011,-0.3254628197
25-07-03,981.599976,998.710022,977.48999,998.679993,1397500000,0.01740018074,-0.3137257508
28-07-03,998.679993,1000.679993,993.590027,996.52002,1328600000,-0.002162827948,-0.3152100439
29-07-03,996.52002,998.640015,984.150024,989.280029,1508900000,-0.007265274008,-0.3201852306
30-07-03,989.280029,992.619995,985.960022,987.48999,1391900000,-0.001809436103,-0.321415312
31-07-03,987.48999,1004.590027,987.48999,990.309998,1608000000,0.002855733252,-0.3194774551
8-1-03,990.309998,990.309998,978.859985,980.150024,1390600000,-0.01025938749,-0.3264591996
8-4-03,980.150024,985.75,966.789978,982.820007,1318700000,0.002724055435,-0.3246244371
8-5-03,982.820007,982.820007,964.969971,965.460022,1351700000,-0.01766344282,-0.3365538948
8-6-03,965.460022,975.73999,960.840027,967.080017,1491000000,0.001677951405,-0.3354406645
8-7-03,967.080017,974.890015,963.820007,974.119995,1389300000,0.007279623068,-0.330602923
8-8-03,974.119995,980.570007,973.830017,977.590027,1086600000,0.003562222332,-0.3282183818
8-11-03,977.590027,985.460022,974.210022,980.590027,1022200000,0.003068771077,-0.3261568378
8-12-03,980.590027,990.409973,979.900024,990.349976,1132300000,0.009953139162,-0.319449983
13-08-03,990.349976,992.5,980.849976,984.030029,1208800000,-0.006381528907,-0.3237929326
14-08-03,984.030029,991.909973,980.359985,990.51001,1186800000,0.006585145584,-0.3193400106
15-08-03,990.51001,992.390015,987.099976,990.669983,636370000,0.0001615056874,-0.3192300802
18-08-03,990.669983,1000.349976,990.669983,999.73999,1127600000,0.009155427292,-0.3129973407
19-08-03,999.73999,1003.299988,995.299988,1002.349976,1300600000,0.002610664799,-0.311203807
20-08-03,1002.349976,1003.539978,996.619995,1000.299988,1210800000,-0.002045181872,-0.3126125205
21-08-03,1000.299988,1009.530029,999.330017,1003.27002,1407100000,0.002969141293,-0.3105715699
22-08-03,1003.27002,1011.01001,992.619995,993.059998,1308900000,-0.01017674384,-0.3175877065
25-08-03,993.059998,993.710022,987.909973,993.710022,971700000,0.0006545666942,-0.3171410221
26-08-03,993.710022,997.929993,983.570007,996.72998,1178700000,0.003039073707,-0.3150657633
27-08-03,996.72998,998.049988,993.330017,996.789978,1051400000,0.00006019483833,-0.3150245338
28-08-03,996.789978,1004.119995,991.419983,1002.840027,1165200000,0.006069532332,-0.3108670531
29-08-03,1002.840027,1008.849976,999.52002,1008.01001,945100000,0.00515534169,-0.3073143373
